354200,Quintana,"33,7"
354210,Rafard,"32,7"
354220,Rancharia,"34,6"
354230,Redenção da Serra,"28,5"
354240,Regente Feijó,36
354250,Reginópolis,"32,2"
354260,Registro,"37,6"
354270,Restinga,"38,9"
354280,Ribeira,"35,9"
354290,Ribeirão Bonito,"33,1"
354300,Ribeirão Branco,"35,9"
354310,Ribeirão Corrente,35
354320,Ribeirão do Sul,"33,9"
354323,Ribeirão dos Índios,"38,3"
354325,Ribeirão Grande,"32,9"
354330,Ribeirão Pires,"35,2"
354340,Ribeirão Preto,"39,6"
354350,Riversul,42
354360,Rifaina,"38,1"
354370,Rincão,32
354380,Rinópolis,"35,2"
354390,Rio Claro,"37,2"
354400,Rio das Pedras,"30,5"
354410,Rio Grande da Serra,"34,4"
354420,Riolândia,"33,3"
354425,Rosana,"34,8"
354430,Roseira,"33,1"
354440,Rubiácea,30
354450,Rubinéia,"37,3"
354460,Sabino,"37,7"
354470,Sagres,"35,3"
354480,Sales,"34,1"
354490,Sales Oliveira,"31,7"
354500,Salesópolis,"31,3"
354510,Salmourão,"36,8"
354515,Saltinho,"30,6"
354520,Salto,"34,3"
354530,Salto de Pirapora,"32,7"
354540,Salto Grande,"37,1"
354550,Sandovalina,"35,8"
354560,Santa Adélia,"28,6"
354570,Santa Albertina,"31,3"
354580,Santa Bárbara d'Oeste,"33,9"
354600,Santa Branca,"35,7"
354610,Santa Clara d'Oeste,"33,5"
354620,Santa Cruz da Conceição,"32,9"
354625,Santa Cruz da Esperança,"32,5"
354630,Santa Cruz das Palmeiras,"27,5"
354640,Santa Cruz do Rio Pardo,"35,7"
354650,Santa Ernestina,"27,2"
354660,Santa Fé do Sul,"39,8"
354670,Santa Gertrudes,"28,4"
354680,Santa Isabel,"35,8"
354690,Santa Lúcia,"30,9"
354700,Santa Maria da Serra,"32,6"
354710,Santa Mercedes,"34,2"
354720,Santana da Ponte Pensa,"34,8"
354730,Santana de Parnaíba,"35,5"
354740,Santa Rita d'Oeste,"36,9"
354750,Santa Rita do Passa Quatro,35
354760,Santa Rosa de Viterbo,"28,5"
354765,Santa Salete,"30,8"
354770,Santo Anastácio,"33,7"
354780,Santo André,"37,3"
354790,Santo Antônio da Alegria,"33,5"
354800,Santo Antônio de Posse,"33,9"
354805,Santo Antônio do Aracanguá,"30,2"
354810,Santo Antônio do Jardim,"33,9"
354820,Santo Antônio do Pinhal,"34,8"
354830,Santo Expedito,"40,5"
354840,Santópolis do Aguapeí,"32,9"
354850,Santos,"40,8"
354860,São Bento do Sapucaí,"35,5"
354870,São Bernardo do Campo,"36,9"
354880,São Caetano do Sul,"40,6"
354890,São Carlos,"36,2"
354900,São Francisco,"34,9"
354910,São João da Boa Vista,37
354920,São João das Duas Pontes,"35,3"
354925,São João de Iracema,"35,4"
354930,São João do Pau d'Alho,"38,1"
354940,São Joaquim da Barra,"33,6"
354950,São José da Bela Vista,36
354960,São José do Barreiro,"35,2"
